id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,age_group
2313,User2313,43.5,Non-Binary,Tablet,Bottom,Other,Evening,0,25-44
8082,User8082,34.0,Male,Tablet,Side,News,Evening,0,25-44
6951,User6951,37.0,Female,Mobile,Bottom,Entertainment,Night,0,25-44
1713,User1713,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
660,User660,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
168,User168,18.0,Male,Mobile,Side,Social Media,Morning,0,18-24
2402,User2402,27.0,Male,Mobile,Top,Social Media,Morning,0,25-44
5219,User5219,39.0,Non-Binary,Desktop,Top,News,Evening,0,25-44
1532,User1532,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
177,User177,37.0,Non-Binary,Tablet,Bottom,News,Night,0,25-44
5032,User5032,49.0,Male,Mobile,Bottom,Social Media,Evening,0,45-59
5698,User5698,42.0,Male,Mobile,Bottom,Education,Morning,0,25-44
4787,User4787,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
6692,User6692,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
1656,User1656,18.0,Male,Mobile,Side,Social Media,Evening,0,18-24
7210,User7210,45.0,Non-Binary,Tablet,Side,News,Evening,0,45-59
9913,User9913,43.5,Female,Mobile,Side,Other,Morning,0,25-44
1019,User1019,36.0,Male,Tablet,Bottom,News,Night,0,25-44
3895,User3895,43.5,Female,Mobile,Top,Other,Morning,0,25-44
7776,User7776,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
5837,User5837,37.0,Female,Mobile,Top,Entertainment,Morning,0,25-44
6014,User6014,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
4827,User4827,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
7047,User7047,21.0,Male,Desktop,Side,News,Morning,0,18-24
6500,User6500,18.0,Female,Mobile,Top,Social Media,Night,0,18-24
8571,User8571,41.0,Non-Binary,Tablet,Side,News,Afternoon,0,25-44
3049,User3049,42.0,Non-Binary,Desktop,Top,Education,Morning,0,25-44
2833,User2833,40.5,Male,Mobile,Bottom,Shopping,Morning,0,25-44
7840,User7840,40.5,Male,Desktop,Top,Shopping,Night,0,25-44
4424,User4424,43.5,Female,Mobile,Side,Other,Afternoon,0,25-44
1187,User1187,52.0,Male,Mobile,Bottom,Social Media,Night,0,45-59
4286,User4286,40.5,Female,Desktop,Top,Shopping,Morning,0,25-44
9348,User9348,29.0,Non-Binary,Tablet,Side,News,Morning,0,25-44
2689,User2689,59.0,Female,Mobile,Top,Other,Afternoon,0,45-59
6583,User6583,42.0,Female,Tablet,Top,Education,Evening,0,25-44
7904,User7904,43.0,Female,Desktop,Bottom,Social Media,Night,0,25-44
5650,User5650,41.0,Non-Binary,Tablet,Top,News,Evening,0,25-44
7276,User7276,63.0,Female,Mobile,Top,Other,Night,0,60+
2784,User2784,41.0,Non-Binary,Tablet,Top,News,Morning,0,25-44
3594,User3594,49.0,Non-Binary,Tablet,Side,News,Morning,0,45-59
662,User662,43.0,Male,Mobile,Bottom,Social Media,Evening,0,25-44
6541,User6541,37.0,Female,Mobile,Top,Other,Evening,0,25-44
7935,User7935,56.0,Male,Tablet,Bottom,News,Morning,0,45-59
2188,User2188,43.5,Female,Tablet,Bottom,Other,Afternoon,0,25-44
2002,User2002,42.0,Female,Desktop,Top,Education,Evening,0,25-44
6247,User6247,27.0,Female,Mobile,Top,News,Night,0,25-44
9492,User9492,41.0,Non-Binary,Desktop,Top,News,Evening,0,25-44
9313,User9313,43.0,Male,Mobile,Top,Social Media,Afternoon,0,25-44
9698,User9698,42.0,Female,Mobile,Top,Education,Morning,0,25-44
6885,User6885,43.5,Female,Mobile,Top,Other,Afternoon,0,25-44
4025,User4025,41.0,Male,Mobile,Top,Social Media,Morning,0,25-44
7366,User7366,62.0,Male,Mobile,Top,Social Media,Night,0,60+
1183,User1183,60.0,Female,Tablet,Bottom,Other,Afternoon,0,60+
5354,User5354,42.0,Non-Binary,Desktop,Bottom,Education,Morning,0,25-44
7254,User7254,41.0,Non-Binary,Tablet,Side,News,Night,0,25-44
1903,User1903,37.0,Male,Mobile,Top,Social Media,Morning,0,25-44
6740,User6740,58.0,Non-Binary,Desktop,Side,News,Night,0,45-59
4334,User4334,39.0,Female,Tablet,Bottom,News,Evening,0,25-44
1248,User1248,57.0,Female,Mobile,Top,Other,Evening,0,45-59
4477,User4477,18.0,Female,Mobile,Top,Entertainment,Morning,0,18-24
1209,User1209,60.0,Male,Mobile,Top,Other,Morning,0,60+
4951,User4951,25.0,Female,Tablet,Bottom,Other,Afternoon,0,25-44
4379,User4379,39.0,Female,Mobile,Top,Other,Evening,0,25-44
7818,User7818,37.0,Female,Desktop,Bottom,Entertainment,Morning,0,25-44
8146,User8146,52.0,Non-Binary,Desktop,Side,Education,Afternoon,0,45-59
8211,User8211,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
8156,User8156,39.0,Female,Desktop,Top,Education,Morning,0,25-44
1958,User1958,43.5,Non-Binary,Mobile,Top,Other,Evening,0,25-44
1424,User1424,43.5,Male,Mobile,Top,Other,Afternoon,0,25-44
8891,User8891,41.0,Female,Tablet,Bottom,News,Morning,0,25-44
6744,User6744,44.0,Male,Mobile,Side,Social Media,Evening,0,25-44
8740,User8740,46.0,Male,Tablet,Top,News,Afternoon,0,45-59
3074,User3074,41.0,Male,Tablet,Side,News,Night,0,25-44
5915,User5915,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
8696,User8696,40.5,Female,Desktop,Bottom,Shopping,Evening,0,25-44
7584,User7584,31.0,Male,Mobile,Side,Social Media,Night,0,25-44
5607,User5607,50.0,Male,Tablet,Top,Education,Morning,0,45-59
3808,User3808,24.0,Female,Mobile,Side,Social Media,Morning,0,18-24
6369,User6369,41.0,Male,Tablet,Bottom,News,Afternoon,0,25-44
4448,User4448,28.0,Female,Mobile,Top,Other,Evening,0,25-44
1674,User1674,43.0,Male,Tablet,Side,Social Media,Morning,0,25-44
4430,User4430,43.0,Male,Mobile,Side,Social Media,Afternoon,0,25-44
6021,User6021,41.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
918,User918,62.0,Non-Binary,Tablet,Side,News,Afternoon,0,60+
3937,User3937,45.0,Male,Tablet,Bottom,News,Evening,0,45-59
9197,User9197,63.0,Male,Desktop,Side,News,Night,0,60+
4962,User4962,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
3724,User3724,62.0,Male,Mobile,Top,Social Media,Evening,0,60+
6220,User6220,43.0,Male,Mobile,Bottom,Social Media,Evening,0,25-44
7569,User7569,41.0,Male,Tablet,Bottom,News,Morning,0,25-44
509,User509,59.0,Male,Desktop,Side,Shopping,Afternoon,0,45-59
6892,User6892,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
6600,User6600,43.5,Male,Mobile,Side,Other,Evening,0,25-44
3155,User3155,43.0,Female,Tablet,Side,Social Media,Night,0,25-44
811,User811,20.0,Non-Binary,Desktop,Bottom,News,Morning,0,18-24
8764,User8764,38.0,Male,Tablet,Bottom,News,Morning,0,25-44
4307,User4307,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
8154,User8154,52.0,Male,Mobile,Top,Other,Evening,0,45-59
3605,User3605,37.0,Female,Tablet,Side,Entertainment,Morning,0,25-44
9402,User9402,53.0,Female,Mobile,Side,Other,Night,0,45-59
4231,User4231,41.0,Non-Binary,Desktop,Side,News,Evening,0,25-44
9643,User9643,44.0,Female,Mobile,Top,Other,Evening,0,25-44
2607,User2607,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
8505,User8505,43.5,Female,Tablet,Bottom,Other,Morning,0,25-44
1379,User1379,43.5,Female,Tablet,Bottom,Other,Morning,0,25-44
3380,User3380,64.0,Female,Mobile,Top,Other,Afternoon,0,60+
9770,User9770,43.0,Non-Binary,Desktop,Top,Social Media,Night,0,25-44
4554,User4554,41.0,Non-Binary,Mobile,Top,News,Night,0,25-44
282,User282,41.0,Non-Binary,Tablet,Side,News,Night,0,25-44
7882,User7882,52.0,Female,Mobile,Top,Other,Evening,0,45-59
5776,User5776,59.0,Non-Binary,Mobile,Top,News,Night,0,45-59
8424,User8424,43.0,Male,Mobile,Side,Social Media,Morning,0,25-44
7188,User7188,24.0,Female,Mobile,Side,Other,Morning,0,18-24
8732,User8732,43.5,Female,Mobile,Top,Other,Night,0,25-44
3282,User3282,46.0,Female,Tablet,Side,Entertainment,Morning,0,45-59
3065,User3065,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
3106,User3106,26.0,Male,Tablet,Top,News,Night,0,25-44
5770,User5770,42.0,Male,Mobile,Side,Education,Night,0,25-44
9102,User9102,23.0,Male,Mobile,Bottom,Social Media,Evening,0,18-24
893,User893,33.0,Non-Binary,Mobile,Bottom,News,Night,0,25-44
9759,User9759,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
4177,User4177,43.0,Male,Mobile,Bottom,Social Media,Evening,0,25-44
2353,User2353,59.0,Female,Mobile,Bottom,News,Night,0,45-59
1902,User1902,40.0,Male,Mobile,Top,Social Media,Night,0,25-44
2683,User2683,36.0,Female,Tablet,Bottom,Other,Morning,0,25-44
8882,User8882,47.0,Male,Mobile,Bottom,Social Media,Night,0,45-59
5207,User5207,40.5,Female,Tablet,Bottom,Shopping,Evening,0,25-44
2957,User2957,29.0,Male,Mobile,Bottom,Entertainment,Afternoon,0,25-44
6242,User6242,53.0,Male,Tablet,Bottom,News,Morning,0,45-59
532,User532,42.0,Female,Tablet,Side,Entertainment,Morning,0,25-44
9072,User9072,49.0,Non-Binary,Tablet,Bottom,News,Evening,0,45-59
701,User701,54.0,Male,Desktop,Side,Entertainment,Afternoon,0,45-59
9813,User9813,59.0,Female,Tablet,Bottom,News,Morning,0,45-59
1261,User1261,46.0,Male,Mobile,Top,Social Media,Evening,0,45-59
8681,User8681,43.5,Male,Mobile,Top,Other,Night,0,25-44
9230,User9230,38.0,Female,Tablet,Bottom,News,Morning,0,25-44
8602,User8602,43.0,Male,Mobile,Top,Social Media,Evening,0,25-44
3218,User3218,61.0,Female,Tablet,Bottom,Entertainment,Morning,0,60+
1285,User1285,57.0,Male,Tablet,Bottom,Social Media,Evening,0,45-59
810,User810,54.0,Male,Desktop,Bottom,Social Media,Evening,0,45-59
2205,User2205,61.0,Non-Binary,Tablet,Side,News,Morning,0,60+
6840,User6840,56.0,Female,Tablet,Top,Entertainment,Afternoon,0,45-59
9433,User9433,43.0,Female,Mobile,Side,Other,Night,0,25-44
3907,User3907,42.0,Female,Tablet,Side,Education,Morning,0,25-44
2134,User2134,30.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
1742,User1742,41.0,Male,Tablet,Bottom,News,Afternoon,0,25-44
3856,User3856,64.0,Female,Desktop,Side,Education,Morning,0,60+
3555,User3555,23.0,Female,Mobile,Top,Education,Night,0,18-24
715,User715,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
5719,User5719,26.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
4854,User4854,37.0,Non-Binary,Desktop,Top,News,Evening,0,25-44
4909,User4909,42.0,Female,Mobile,Bottom,Education,Evening,0,25-44
7807,User7807,43.5,Female,Mobile,Side,Other,Night,0,25-44
5341,User5341,41.0,Male,Desktop,Top,News,Evening,0,25-44
4052,User4052,41.0,Non-Binary,Tablet,Side,News,Night,0,25-44
3024,User3024,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
5257,User5257,43.0,Female,Mobile,Top,Social Media,Evening,0,25-44
2098,User2098,58.0,Male,Tablet,Top,Social Media,Night,0,45-59
9898,User9898,48.0,Male,Tablet,Bottom,Entertainment,Evening,0,45-59
5449,User5449,52.0,Female,Tablet,Side,News,Evening,0,45-59
1219,User1219,37.0,Male,Desktop,Top,Entertainment,Morning,0,25-44
3790,User3790,43.5,Female,Mobile,Top,Other,Evening,0,25-44
4913,User4913,37.0,Female,Tablet,Bottom,News,Evening,0,25-44
4225,User4225,44.0,Male,Mobile,Side,Social Media,Night,0,25-44
3592,User3592,40.0,Non-Binary,Desktop,Side,News,Evening,0,25-44
1669,User1669,37.0,Female,Tablet,Side,Entertainment,Evening,0,25-44
3139,User3139,62.0,Female,Mobile,Top,Shopping,Afternoon,0,60+
2729,User2729,41.0,Female,Mobile,Side,News,Night,0,25-44
8638,User8638,40.5,Non-Binary,Desktop,Top,Shopping,Morning,0,25-44
897,User897,41.0,Male,Mobile,Bottom,Social Media,Morning,0,25-44
2495,User2495,41.0,Non-Binary,Tablet,Bottom,News,Evening,0,25-44
6579,User6579,43.0,Male,Desktop,Bottom,Social Media,Night,0,25-44
3877,User3877,43.0,Male,Mobile,Top,Social Media,Afternoon,0,25-44
8597,User8597,43.0,Male,Mobile,Side,Social Media,Morning,0,25-44
4595,User4595,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
9612,User9612,43.5,Female,Mobile,Top,Other,Evening,0,25-44
847,User847,23.0,Male,Mobile,Top,Social Media,Afternoon,0,18-24
134,User134,26.0,Female,Mobile,Top,Other,Night,0,25-44
690,User690,43.5,Female,Mobile,Side,Other,Evening,0,25-44
6088,User6088,41.0,Male,Tablet,Bottom,News,Night,0,25-44
9654,User9654,43.0,Male,Mobile,Bottom,Social Media,Evening,0,25-44
4524,User4524,23.0,Non-Binary,Tablet,Top,News,Night,0,18-24
3596,User3596,37.0,Female,Mobile,Bottom,Entertainment,Morning,0,25-44
7713,User7713,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
5989,User5989,28.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
9410,User9410,43.5,Female,Tablet,Bottom,Other,Evening,0,25-44
2667,User2667,41.0,Male,Desktop,Side,News,Night,0,25-44
7408,User7408,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
8284,User8284,40.5,Female,Tablet,Bottom,Shopping,Night,0,25-44
4743,User4743,47.0,Non-Binary,Mobile,Side,Other,Morning,0,45-59
4940,User4940,19.0,Female,Desktop,Top,News,Evening,0,18-24
2016,User2016,43.5,Female,Mobile,Top,Other,Afternoon,0,25-44
7626,User7626,30.0,Male,Mobile,Side,Social Media,Night,0,25-44
2213,User2213,43.0,Male,Mobile,Side,Social Media,Afternoon,0,25-44
3881,User3881,51.0,Male,Tablet,Bottom,Social Media,Night,0,45-59
9233,User9233,55.0,Male,Tablet,Bottom,News,Night,0,45-59
2238,User2238,41.0,Female,Desktop,Top,News,Evening,0,25-44
9321,User9321,39.0,Female,Tablet,Bottom,News,Afternoon,0,25-44
2724,User2724,43.0,Male,Mobile,Top,Social Media,Morning,0,25-44
405,User405,51.0,Male,Mobile,Top,Other,Afternoon,0,45-59
8804,User8804,42.0,Female,Desktop,Top,Education,Morning,0,25-44
3629,User3629,35.0,Female,Mobile,Bottom,News,Evening,0,25-44
9779,User9779,42.0,Female,Tablet,Bottom,Education,Morning,0,25-44
9581,User9581,43.0,Male,Mobile,Side,Social Media,Night,0,25-44
9551,User9551,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
6717,User6717,41.0,Non-Binary,Tablet,Top,News,Evening,0,25-44
2747,User2747,29.0,Non-Binary,Desktop,Bottom,News,Night,0,25-44
6396,User6396,56.0,Female,Mobile,Top,Other,Evening,0,45-59
7054,User7054,42.0,Female,Mobile,Top,Education,Morning,0,25-44
961,User961,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,0,25-44
6831,User6831,64.0,Male,Mobile,Top,Social Media,Afternoon,0,60+
2803,User2803,56.0,Female,Tablet,Side,Social Media,Night,0,45-59
7436,User7436,37.0,Female,Tablet,Bottom,Other,Night,0,25-44
724,User724,64.0,Non-Binary,Tablet,Bottom,News,Morning,0,60+
3376,User3376,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
1365,User1365,38.0,Female,Tablet,Top,Shopping,Afternoon,0,25-44
2666,User2666,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
8034,User8034,44.0,Non-Binary,Tablet,Bottom,News,Morning,0,25-44
7081,User7081,59.0,Male,Mobile,Side,Social Media,Night,0,45-59
5844,User5844,43.0,Female,Tablet,Bottom,News,Evening,0,25-44
6956,User6956,27.0,Female,Tablet,Bottom,Other,Evening,0,25-44
8844,User8844,41.0,Non-Binary,Tablet,Side,News,Evening,0,25-44
613,User613,37.0,Male,Desktop,Top,Entertainment,Morning,0,25-44
5781,User5781,37.0,Female,Mobile,Top,Entertainment,Morning,0,25-44
7010,User7010,59.0,Female,Tablet,Bottom,Other,Morning,0,45-59
9421,User9421,43.0,Female,Mobile,Top,Social Media,Morning,0,25-44
9769,User9769,28.0,Male,Mobile,Bottom,Social Media,Afternoon,0,25-44
8408,User8408,41.0,Non-Binary,Tablet,Bottom,News,Morning,0,25-44
1683,User1683,28.0,Female,Tablet,Bottom,News,Morning,0,25-44
3095,User3095,29.0,Male,Mobile,Top,Social Media,Night,0,25-44
7676,User7676,41.0,Female,Desktop,Bottom,News,Evening,0,25-44
1737,User1737,37.0,Male,Mobile,Bottom,Entertainment,Night,0,25-44
673,User673,33.0,Male,Mobile,Side,Social Media,Morning,0,25-44
246,User246,43.5,Male,Mobile,Top,Other,Evening,0,25-44
7205,User7205,40.5,Female,Tablet,Bottom,Shopping,Night,0,25-44
1997,User1997,63.0,Non-Binary,Tablet,Side,Education,Evening,0,60+
2720,User2720,30.0,Female,Mobile,Side,Other,Evening,0,25-44
7129,User7129,56.0,Non-Binary,Tablet,Bottom,News,Night,0,45-59
589,User589,37.0,Male,Tablet,Top,Entertainment,Night,0,25-44
3308,User3308,61.0,Male,Tablet,Top,News,Evening,0,60+
6304,User6304,41.0,Female,Tablet,Bottom,News,Night,0,25-44
7113,User7113,41.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
9597,User9597,32.0,Male,Mobile,Side,Social Media,Afternoon,0,25-44
955,User955,43.0,Female,Mobile,Top,Social Media,Afternoon,0,25-44
926,User926,51.0,Male,Mobile,Bottom,Social Media,Evening,0,45-59
8680,User8680,20.0,Female,Mobile,Top,Other,Night,0,18-24
3209,User3209,63.0,Male,Mobile,Side,Social Media,Night,0,60+
6993,User6993,40.5,Female,Mobile,Bottom,Shopping,Evening,0,25-44
639,User639,53.0,Female,Tablet,Top,News,Evening,0,45-59
5619,User5619,21.0,Male,Tablet,Bottom,Education,Morning,0,18-24
1585,User1585,24.0,Male,Mobile,Top,Social Media,Night,0,18-24
10,User10,43.5,Female,Mobile,Side,Other,Evening,0,25-44
4998,User4998,41.0,Non-Binary,Desktop,Top,News,Night,0,25-44
4446,User4446,45.0,Male,Tablet,Bottom,Social Media,Night,0,45-59
3841,User3841,55.0,Male,Mobile,Bottom,Social Media,Night,0,45-59
8123,User8123,43.5,Female,Mobile,Side,Other,Afternoon,0,25-44
9947,User9947,57.0,Female,Mobile,Top,Social Media,Night,0,45-59
1418,User1418,58.0,Non-Binary,Desktop,Side,News,Night,0,45-59
7311,User7311,18.0,Female,Desktop,Bottom,News,Night,0,18-24
2443,User2443,23.0,Non-Binary,Tablet,Bottom,News,Night,0,18-24
7299,User7299,49.0,Male,Desktop,Side,News,Evening,0,45-59
697,User697,42.0,Non-Binary,Mobile,Top,Social Media,Afternoon,0,25-44
844,User844,41.0,Male,Tablet,Bottom,News,Afternoon,0,25-44
9360,User9360,58.0,Non-Binary,Desktop,Top,News,Evening,0,45-59
5787,User5787,41.0,Male,Desktop,Bottom,News,Afternoon,0,25-44
7806,User7806,60.0,Non-Binary,Tablet,Bottom,News,Evening,0,60+
7352,User7352,20.0,Non-Binary,Desktop,Side,News,Afternoon,0,18-24
2090,User2090,52.0,Female,Desktop,Top,News,Night,0,45-59
392,User392,26.0,Male,Mobile,Top,Entertainment,Evening,0,25-44
9978,User9978,41.0,Male,Desktop,Bottom,News,Night,0,25-44
1951,User1951,42.0,Male,Tablet,Top,Education,Morning,0,25-44
2751,User2751,33.0,Male,Mobile,Top,Social Media,Night,0,25-44
3931,User3931,43.5,Female,Mobile,Top,Other,Evening,0,25-44
8262,User8262,37.0,Female,Mobile,Bottom,Entertainment,Morning,0,25-44
3124,User3124,49.0,Female,Desktop,Side,News,Evening,0,45-59
5052,User5052,43.0,Male,Mobile,Bottom,Social Media,Afternoon,0,25-44
8240,User8240,58.0,Female,Mobile,Side,Other,Afternoon,0,45-59
9351,User9351,43.0,Male,Mobile,Top,Social Media,Night,0,25-44
2110,User2110,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
9974,User9974,37.0,Female,Mobile,Side,Entertainment,Night,0,25-44
5180,User5180,19.0,Male,Mobile,Top,Social Media,Night,0,18-24
7458,User7458,59.0,Male,Tablet,Bottom,News,Night,0,45-59
2630,User2630,41.0,Male,Tablet,Top,News,Night,0,25-44
9274,User9274,35.0,Male,Mobile,Top,Social Media,Night,0,25-44
458,User458,41.0,Non-Binary,Tablet,Top,News,Evening,0,25-44
388,User388,52.0,Non-Binary,Tablet,Side,News,Morning,0,45-59
7446,User7446,43.5,Male,Mobile,Top,Other,Evening,0,25-44
7903,User7903,43.5,Female,Tablet,Bottom,Other,Morning,0,25-44
7106,User7106,42.0,Female,Mobile,Top,Education,Morning,0,25-44
9252,User9252,33.0,Female,Mobile,Top,Entertainment,Morning,0,25-44
8527,User8527,41.0,Male,Tablet,Bottom,News,Evening,0,25-44
8349,User8349,41.0,Non-Binary,Desktop,Side,News,Evening,0,25-44
6190,User6190,40.0,Non-Binary,Tablet,Bottom,News,Afternoon,0,25-44
9926,User9926,41.0,Non-Binary,Desktop,Top,News,Night,0,25-44
7497,User7497,25.0,Male,Tablet,Top,Social Media,Night,0,25-44
8592,User8592,57.0,Female,Mobile,Top,Education,Morning,0,45-59
5450,User5450,43.0,Female,Tablet,Top,News,Morning,0,25-44
8511,User8511,29.0,Female,Desktop,Side,News,Evening,0,25-44
2716,User2716,26.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
9382,User9382,31.0,Female,Desktop,Side,Education,Morning,0,25-44
2449,User2449,41.0,Male,Desktop,Bottom,News,Morning,0,25-44
7171,User7171,45.0,Male,Tablet,Bottom,News,Night,0,45-59
211,User211,43.0,Male,Tablet,Side,Social Media,Night,0,25-44
8656,User8656,32.0,Female,Mobile,Bottom,Entertainment,Morning,0,25-44
1234,User1234,62.0,Female,Mobile,Top,Other,Afternoon,0,60+
2320,User2320,53.0,Male,Desktop,Top,Social Media,Morning,0,45-59
1744,User1744,43.5,Female,Tablet,Bottom,Other,Night,0,25-44
7885,User7885,41.0,Non-Binary,Tablet,Side,News,Evening,0,25-44
3536,User3536,51.0,Non-Binary,Tablet,Top,News,Evening,0,45-59
3770,User3770,41.0,Female,Tablet,Bottom,News,Afternoon,0,25-44
4918,User4918,41.0,Non-Binary,Desktop,Bottom,News,Evening,0,25-44
3501,User3501,32.0,Female,Mobile,Top,Other,Evening,0,25-44
7561,User7561,41.0,Female,Mobile,Side,News,Evening,0,25-44
3279,User3279,23.0,Male,Mobile,Top,Social Media,Evening,0,18-24
9733,User9733,53.0,Male,Tablet,Bottom,News,Evening,0,45-59
8350,User8350,25.0,Male,Mobile,Top,Social Media,Morning,0,25-44
6061,User6061,30.0,Female,Tablet,Side,News,Morning,0,25-44
1412,User1412,53.0,Male,Desktop,Side,Education,Afternoon,0,45-59
5457,User5457,39.0,Non-Binary,Desktop,Top,News,Morning,0,25-44
8861,User8861,55.0,Male,Mobile,Top,Social Media,Morning,0,45-59
3223,User3223,43.0,Male,Mobile,Side,Social Media,Evening,0,25-44
7418,User7418,31.0,Female,Mobile,Top,Other,Evening,0,25-44
6591,User6591,43.0,Male,Mobile,Side,Social Media,Afternoon,0,25-44
7697,User7697,62.0,Male,Mobile,Top,Social Media,Evening,0,60+
1863,User1863,29.0,Male,Tablet,Top,News,Evening,0,25-44
9866,User9866,54.0,Non-Binary,Tablet,Side,News,Evening,0,45-59
2521,User2521,37.0,Female,Tablet,Bottom,Shopping,Night,0,25-44
6458,User6458,41.0,Non-Binary,Desktop,Side,News,Night,0,25-44
6809,User6809,54.0,Male,Mobile,Side,Social Media,Evening,0,45-59
5096,User5096,43.0,Male,Mobile,Bottom,Social Media,Night,0,25-44
3097,User3097,59.0,Non-Binary,Desktop,Top,News,Evening,0,45-59
8807,User8807,22.0,Male,Mobile,Side,Education,Evening,0,18-24
4117,User4117,32.0,Male,Mobile,Top,Social Media,Morning,0,25-44
3181,User3181,49.0,Male,Tablet,Top,News,Evening,0,45-59
5815,User5815,64.0,Male,Mobile,Side,Social Media,Night,0,60+
6147,User6147,43.5,Female,Mobile,Top,Other,Night,0,25-44
5206,User5206,57.0,Female,Tablet,Bottom,Other,Night,0,45-59
1478,User1478,19.0,Male,Mobile,Side,Social Media,Evening,0,18-24
7524,User7524,42.0,Male,Mobile,Top,Education,Morning,0,25-44
1432,User1432,33.0,Male,Mobile,Bottom,Social Media,Afternoon,0,25-44
4999,User4999,37.0,Female,Tablet,Side,Entertainment,Evening,0,25-44
440,User440,58.0,Non-Binary,Desktop,Side,Shopping,Afternoon,0,45-59
